Word	Joy	Anger	Sadness	Fear	Disgust
stoßen	1.496399998664856	1.5794999599456787	1.2653000354766846	1.3832999467849731	1.401900053024292
stottern	1.4658000469207764	1.9057999849319458	1.4141000509262085	1.771299958229065	1.5024000406265259
strafbar	1.2412999868392944	2.468600034713745	1.7903000116348267	2.3150999546051025	1.6608999967575073
strafe	1.17330002784729	2.7367000579833984	2.2151999473571777	2.754499912261963	1.885200023651123
strafen	1.2419999837875366	2.446000099182129	1.6718000173568726	2.094899892807007	1.6719000339508057
straftat	1.195099949836731	2.7195000648498535	2.15120005607605	2.799999952316284	1.8187999725341797
strahlen	3.642699956893921	1.2674000263214111	1.2861000299453735	1.357800006866455	1.1722999811172485
strand	3.704900026321411	1.2199000120162964	1.3265999555587769	1.2742999792099	1.159600019454956
strapaze	1.2984999418258667	2.352400064468384	1.598099946975708	2.060800075531006	1.6237000226974487
straße	1.7369999885559082	1.4110000133514404	1.2122999429702759	1.3330999612808228	1.3039000034332275
strauß	2.8271000385284424	1.2756999731063843	1.2283999919891357	1.3034000396728516	1.1971999406814575
strebsam	2.5288000106811523	1.2675000429153442	1.2166999578475952	1.2689000368118286	1.2138999700546265
streich	1.8142999410629272	1.6053999662399292	1.3468999862670898	1.6375999450683594	1.3638999462127686
streichen	1.5708999633789062	1.5601999759674072	1.2489999532699585	1.3974000215530396	1.3952000141143799
streik	1.548699975013733	1.9538999795913696	1.47160005569458	2.134200096130371	1.4401999711990356
streit	1.1993999481201172	2.7221999168395996	2.1591999530792236	2.8336000442504883	1.8170000314712524
streng	1.3544000387191772	2.2177999019622803	1.5448999404907227	2.0104000568389893	1.5760999917984009
strumpf	1.933899998664856	1.2635999917984009	1.1960999965667725	1.2171000242233276	1.2661999464035034
stube	2.3420000076293945	1.2592999935150146	1.2127000093460083	1.246399998664856	1.2273000478744507
studieren	2.920599937438965	1.2901999950408936	1.2211999893188477	1.3411999940872192	1.19350004196167
stufe	1.822100043296814	1.3277000188827515	1.1815999746322632	1.2755000591278076	1.270300030708313
stuhl	1.9558000564575195	1.2706999778747559	1.1852999925613403	1.238800048828125	1.2520999908447266
stumm	1.4940999746322632	1.4730000495910645	1.2421000003814697	1.3111000061035156	1.340499997138977
stunde	1.79830002784729	1.3112000226974487	1.1748000383377075	1.260599970817566	1.2655999660491943
stur	1.253000020980835	2.3375000953674316	1.618899941444397	1.9493000507354736	1.6546000242233276
sturm	2.1117000579833984	1.842900037765503	1.4694000482559204	2.2370998859405518	1.3521000146865845
sturz	1.2647000551223755	2.437000036239624	1.7417000532150269	2.3164000511169434	1.6313999891281128
stürzen	1.2344000339508057	2.4428999423980713	1.6690000295639038	2.0518999099731445	1.6822999715805054
stute	2.587899923324585	1.2752000093460083	1.215000033378601	1.2843999862670898	1.2094000577926636
stützen	2.5020999908447266	1.2625999450683594	1.2181999683380127	1.2603000402450562	1.2163000106811523
suche	2.208199977874756	1.567199945449829	1.3652000427246094	1.6956000328063965	1.302899956703186
suchen	1.7089999914169312	1.618499994277954	1.3287999629974365	1.5949000120162964	1.3920999765396118
sucht	1.1863000392913818	2.7558999061584473	2.215100049972534	2.8564000129699707	1.8617000579833984
sumpf	1.4716999530792236	1.683899998664856	1.2812000513076782	1.4392999410629272	1.479599952697754
super	3.843400001525879	1.2926000356674194	1.291700005531311	1.4377000331878662	1.1953999996185303
suppe	2.0903000831604004	1.280500054359436	1.1875	1.2611000537872314	1.2401000261306763
symptom	1.3487999439239502	2.198199987411499	1.534600019454956	1.950700044631958	1.5778000354766846
szene	2.2369000911712646	1.655900001525879	1.3727999925613403	1.9609999656677246	1.301300048828125
tabak	1.8694000244140625	1.5246000289916992	1.292199969291687	1.4752000570297241	1.3415000438690186
tablett	1.7889000177383423	1.2884999513626099	1.1720000505447388	1.2403000593185425	1.2644000053405762
tablette	1.3244999647140503	2.052000045776367	1.4412000179290771	1.663599967956543	1.677299976348877
tabu	1.329699993133545	2.29259991645813	1.5752999782562256	2.0541000366210938	1.5997999906539917
tadel	1.2330000400543213	2.462899923324585	1.7081999778747559	2.1370999813079834	1.6799999475479126
tadellos	3.22160005569458	1.2718000411987305	1.2537000179290771	1.3274999856948853	1.1791000366210938
