Word	Valence	Arousal	Dominance
potenciación	5.426599979400635	3.694200038909912	3.8166000843048096
potencial	5.595099925994873	3.6991000175476074	3.811800003051758
potencialidad	6.2221999168396	4.8420000076293945	4.717599868774414
potenciar	6.499800205230713	5.514200210571289	5.281700134277344
potente	6.224999904632568	5.274700164794922	5.049600124359131
potestad	4.837200164794922	4.32450008392334	4.179800033569336
potrero	3.9107000827789307	4.993599891662598	4.512599945068359
potrillo	6.4243998527526855	3.921799898147583	3.9683001041412354
potro	5.343500137329102	3.9274001121520996	3.9632999897003174
práctica	5.495299816131592	3.952500104904175	3.93149995803833
practicante	4.587699890136719	4.859799861907959	4.464099884033203
practicar	5.968599796295166	3.8559999465942383	3.947999954223633
prado	6.5329999923706055	3.8485000133514404	3.976300001144409
pragmático	4.69379997253418	4.0528998374938965	3.962399959564209
pragmatismo	4.61959981918335	4.30709981918335	4.1367998123168945
preámbulo	4.628600120544434	3.8642001152038574	3.8297998905181885
precampaña	3.8694000244140625	5.0777997970581055	4.6407999992370605
precaria	2.6135001182556152	5.531199932098389	5.0640997886657715
precariedad	2.906100034713745	5.576200008392334	5.017499923706055
precaución	4.503900051116943	4.819499969482422	4.542699813842773
precedente	4.989699840545654	4.439300060272217	4.301499843597412
preceder	4.810800075531006	3.7723000049591064	3.7887001037597656
preceptivo	5.537399768829346	3.762500047683716	3.8873000144958496
precepto	4.64139986038208	3.7797000408172607	3.7499001026153564
preceptor	4.909299850463867	3.8959999084472656	3.9170000553131104
precio	4.041999816894531	5.5131001472473145	5.126800060272217
preciosa	7.359399795532227	5.057700157165527	4.880499839782715
precioso	7.378499984741211	4.518700122833252	4.553999900817871
precipitación	4.811800003051758	4.856900215148926	4.5802001953125
precipitaciones	5.15749979019165	4.223599910736084	4.0346999168396
precipitar	4.415200233459473	5.458399772644043	4.920199871063232
precisar	5.780600070953369	3.8541998863220215	3.974100112915039
precisión	6.14870023727417	5.152299880981445	4.968599796295166
preciso	6.231299877166748	4.100299835205078	4.253699779510498
precocidad	3.4419000148773193	4.893099784851074	4.559800148010254
precolombina	4.527299880981445	4.0503997802734375	3.936500072479248
precoz	4.538400173187256	4.023799896240234	3.925299882888794
precursor	5.374300003051758	3.915600061416626	4.015100002288818
predecesor	4.668499946594238	4.029399871826172	3.956899881362915
predecesora	4.792300224304199	4.576200008392334	4.312699794769287
predecible	5.06220006942749	4.263899803161621	4.197000026702881
predecir	5.873300075531006	5.138500213623047	4.89739990234375
predicación	4.871500015258789	3.744999885559082	3.7448999881744385
predicado	4.678100109100342	3.8557000160217285	3.8297998905181885
predicador	4.230899810791016	4.397600173950195	4.135700225830078
predicar	4.008399963378906	5.038700103759766	4.633399963378906
predicativo	4.504300117492676	4.5493998527526855	4.303699970245361
predicción	5.545499801635742	5.514400005340576	5.126200199127197
predilección	5.074100017547607	5.255099773406982	4.836900234222412
predilecto	4.967899799346924	4.812099933624268	4.480599880218506
predisposición	6.336299896240234	4.568699836730957	4.622600078582764
predominar	4.434999942779541	4.48960018157959	4.260300159454346
predominio	4.912600040435791	4.752200126647949	4.492599964141846
preeminencia	4.709499835968018	3.7862000465393066	3.7841999530792236
preescolar	6.702099800109863	5.1975998878479	5.026000022888184
prefabricada	4.163400173187256	4.865900039672852	4.273399829864502
prefacio	4.974100112915039	4.480000019073486	4.316999912261963
prefecto	4.7600998878479	4.491199970245361	4.187399864196777
preferencia	5.316699981689453	4.686999797821045	4.495800018310547
preferencial	5.127299785614014	4.486199855804443	4.320300102233887
preferente	5.379899978637695	4.927199840545654	4.537499904632568
preferible	6.073500156402588	4.873799800872803	4.774700164794922
preferir	6.466100215911865	5.305699825286865	5.122600078582764
prefijo	4.7382001876831055	3.5673999786376953	3.5873000621795654
pregunta	5.093800067901611	4.106200218200684	4.10699987411499
preguntar	5.231299877166748	5.0040998458862305	4.702300071716309
prehispánica	4.847099781036377	3.6185998916625977	3.652100086212158
prehistoria	5.263500213623047	3.8194000720977783	3.9042000770568848
prehistórico	5.053800106048584	4.329699993133545	4.23829984664917
preliminar	6.644000053405762	4.7967000007629395	4.7444000244140625
preludio	4.9791998863220215	4.954500198364258	4.612500190734863
prematura	4.365200042724609	4.798099994659424	4.418700218200684
premisa	4.944200038909912	3.973099946975708	3.98580002784729
premura	4.440299987792969	4.261199951171875	4.099599838256836
prender	3.987299919128418	5.25600004196167	4.8628997802734375
preocupante	2.553999900817871	5.315000057220459	4.790900230407715
preparación	5.795899868011475	4.179800033569336	4.284299850463867
preparador	5.713799953460693	4.510499954223633	4.4832000732421875
preparatoria	4.411900043487549	3.9876999855041504	3.913800001144409
preponderancia	3.7074999809265137	5.002600193023682	4.513999938964844
preponderante	3.6373000144958496	5.215199947357178	4.61929988861084
preposición	4.692699909210205	3.859999895095825	3.838399887084961
prepotencia	2.117500066757202	5.7179999351501465	5.075200080871582
prerrogativa	3.77839994430542	4.85699987411499	4.595600128173828
presagiar	4.549300193786621	4.364200115203857	4.158899784088135
presagio	4.096499919891357	5.2769999504089355	4.861199855804443
prescindir	3.030900001525879	4.940199851989746	4.511499881744385
prescribir	5.0665998458862305	4.483699798583984	4.30810022354126
prescripción	4.794000148773193	4.684100151062012	4.371799945831299
presencia	5.883999824523926	4.870800018310547	4.714799880981445
presenciar	5.279200077056885	5.180600166320801	4.839200019836426
presentación	5.9380998611450195	5.241499900817871	4.985799789428711
presentar	5.196100234985352	4.571899890899658	4.404799938201904
presentimiento	4.750500202178955	5.0756001472473145	4.742300033569336
preservación	5.405700206756592	4.117700099945068	4.148900032043457
preservar	5.968900203704834	4.231400012969971	4.330599784851074
presidencia	4.024400234222412	5.641499996185303	5.144999980926514
presidenta	4.8221001625061035	4.439000129699707	4.259900093078613
presidiar	4.0254998207092285	5.0802998542785645	4.81820011138916
presidio	2.5281999111175537	5.178699970245361	4.726600170135498
presidir	4.678999900817871	5.523900032043457	4.955599784851074
presionar	3.438800096511841	5.229000091552734	4.706999778747559
prestación	5.21120023727417	4.8796000480651855	4.605100154876709
préstamo	4.520199775695801	4.991600036621094	4.390900135040283
prestar	4.588099956512451	4.502200126647949	4.262899875640869
preste	5.05210018157959	4.1118998527526855	4.097799777984619
presteza	4.747900009155273	3.694499969482422	3.7044999599456787
prestigioso	6.328800201416016	5.888299942016602	5.4506001472473145
presto	5.017099857330322	3.927299976348877	3.921299934387207
presumir	4.312300205230713	6.117199897766113	5.505199909210205
presunción	4.306099891662598	4.547599792480469	4.346700191497803
presunto	3.093400001525879	4.84630012512207	4.492199897766113
presuponer	4.0370001792907715	5.49459981918335	5.026299953460693
presupuestaria	3.9488000869750977	5.09250020980835	4.70359992980957
presupuesto	4.00629997253418	5.349999904632568	5.039599895477295
pretemporada	5.751500129699707	4.820099830627441	4.5381999015808105
pretender	4.464300155639648	4.263999938964844	4.110599994659424
pretendiente	6.165900230407715	5.157199859619141	4.724299907684326
pretensión	3.901700019836426	5.432600021362305	5.042900085449219
pretérito	4.651599884033203	3.8777999877929688	3.8582000732421875
pretexto	4.32919979095459	4.421800136566162	4.225200176239014
prevalecer	5.4969000816345215	3.9735000133514404	4.074399948120117
prevalencia	4.935999870300293	4.21019983291626	4.150199890136719
prevaricación	2.21560001373291	5.738399982452393	5.070400238037109
prevención	5.526800155639648	4.931600093841553	4.698999881744385
prevenir	6.086400032043457	4.3572998046875	4.4532999992370605
preventiva	5.1596999168396	3.96560001373291	4.007400035858154
prever	5.6178998947143555	5.290599822998047	4.947999954223633
previa	5.432400226593018	3.725800037384033	3.8471999168395996
previsible	4.4604997634887695	4.286799907684326	4.083899974822998
previsión	4.796899795532227	3.5776000022888184	3.6094000339508057
previsor	6.043000221252441	4.55620002746582	4.526800155639648
primacía	4.131700038909912	4.763000011444092	4.516200065612793
primar	5.925000190734863	4.368500232696533	4.170000076293945
primaria	6.3927998542785645	3.9430999755859375	4.067999839782715
primer	6.7484002113342285	4.102799892425537	4.194699764251709
primera	6.353799819946289	4.699999809265137	4.657800197601318
primigenio	4.5802998542785645	3.7539000511169434	3.728300094604492
primitiva	5.250100135803223	3.9019999504089355	3.941200017929077
primitivo	4.061100006103516	5.910699844360352	5.341300010681152
primogénito	6.302000045776367	4.5208001136779785	4.453199863433838
primordial	5.586900234222412	4.564199924468994	4.502099990844727
principado	4.733399868011475	4.0218000411987305	3.963900089263916
principio	6.086400032043457	4.923600196838379	4.799099922180176
prior	5.066100120544434	4.2916998863220215	4.140500068664551
priori	4.997499942779541	4.518799781799316	4.311800003051758
prioritario	5.89709997177124	5.182499885559082	4.853300094604492
prisa	2.967600107192993	5.105000019073486	4.632900238037109
prisionera	2.409899950027466	5.762899875640869	5.1407999992370605
prisma	5.191100120544434	3.7079999446868896	3.785399913787842
priva	4.404699802398682	4.3256001472473145	4.105899810791016
privar	2.4207000732421875	5.8383002281188965	5.2982001304626465
privatización	3.045799970626831	5.8171000480651855	5.286600112915039
privatizar	2.4679999351501465	5.6570000648498535	5.070400238037109
proa	5.639500141143799	4.202199935913086	4.265399932861328
probable	5.469699859619141	5.0	4.754899978637695
probeta	5.754899978637695	4.081200122833252	4.113500118255615
problemática	2.8647000789642334	5.668600082397461	5.203999996185303
procedencia	5.0472002029418945	3.8894999027252197	3.934799909591675
procedente	5.077199935913086	3.7913999557495117	3.8548998832702637
proceder	5.25629997253418	4.254700183868408	4.22599983215332
procedimiento	5.750899791717529	4.466400146484375	4.463099956512451
procesado	4.360199928283691	4.34119987487793	4.13539981842041
procesador	4.99970006942749	3.7709999084472656	3.8213999271392822
procesal	3.9230000972747803	4.843800067901611	4.6194000244140625
procesamiento	4.9430999755859375	4.3144001960754395	4.206999778747559
procesar	4.635900020599365	4.176700115203857	4.059899806976318
procesión	4.569900035858154	4.5472002029418945	4.145999908447266
procesional	4.4319000244140625	4.0472002029418945	3.946500062942505
procesionaria	3.523699998855591	5.202300071716309	4.749499797821045
proclama	4.934199810028076	4.869800090789795	4.5808000564575195
proclamación	5.974400043487549	5.359799861907959	5.073599815368652
proclamar	5.222799777984619	4.253499984741211	4.224999904632568
proclive	4.34689998626709	4.440299987792969	4.183199882507324
procreación	6.670599937438965	5.601600170135498	5.265399932861328
procurador	4.887800216674805	4.350500106811523	4.225299835205078
procurar	5.552599906921387	3.6350998878479004	3.7825000286102295
prodigalidad	5.926199913024902	5.486499786376953	5.1442999839782715
prodigiosa	6.563499927520752	5.311200141906738	5.106900215148926
pródigo	5.240699768066406	4.969600200653076	4.691299915313721
producción	6.222599983215332	4.322700023651123	4.438199996948242
producir	6.428199768066406	5.206200122833252	5.057499885559082
productividad	6.775899887084961	5.926000118255615	5.550300121307373
productivo	6.697999954223633	4.531899929046631	4.59250020980835
productor	5.286799907684326	3.8726999759674072	3.9384000301361084
productora	5.856100082397461	4.767000198364258	4.626699924468994
proeza	6.270699977874756	3.862799882888794	3.9900999069213867
profana	2.871999979019165	5.054200172424316	4.6596999168396
profanación	2.095900058746338	6.2652997970581055	5.5329999923706055
profano	2.8459999561309814	4.908100128173828	4.511199951171875
profecía	4.0208001136779785	4.802700042724609	4.479400157928467
proferir	3.904599905014038	5.168700218200684	4.794000148773193
profesa	4.804999828338623	3.8935999870300293	3.8945999145507812
profesión	6.039599895477295	4.918700218200684	4.805300235748291
profesional	6.35830020904541	3.8894999027252197	4.080100059509277
profesionalidad	6.378399848937988	5.090700149536133	4.940100193023682
profesionalismo	6.560699939727783	5.330699920654297	4.9969000816345215
profesionalización	6.300099849700928	5.302299976348877	5.075500011444092
profesorado	4.74370002746582	4.564199924468994	4.345600128173828
profunda	5.272900104522705	5.042099952697754	4.732600212097168
profundidad	5.547800064086914	5.508399963378906	5.121699810028076
profundización	5.027400016784668	3.860300064086914	3.8873000144958496
profundizar	6.007599830627441	4.545400142669678	4.560200214385986
profundo	4.848700046539307	4.781000137329102	4.550300121307373
profusión	4.527699947357178	4.40500020980835	4.093699932098389
progenitor	6.191699981689453	5.1072001457214355	4.849999904632568
programación	5.323500156402588	4.341300010681152	4.261600017547607
programador	5.231299877166748	3.735100030899048	3.8222999572753906
progresar	7.124199867248535	5.9857001304626465	5.700699806213379
progresión	6.956900119781494	5.390100002288818	5.23330020904541
progresista	6.223800182342529	5.9552001953125	5.476600170135498
progresiva	5.79580020904541	3.708199977874756	3.851099967956543
prohíbe	2.3828999996185303	5.926499843597412	5.410299777984619
prohibir	2.271699905395508	5.599699974060059	5.012700080871582
prójimo	5.520899772644043	4.656599998474121	4.390699863433838
prole	3.452500104904175	4.858099937438965	4.5269999504089355
proletaria	5.050300121307373	3.938499927520752	3.9554998874664307
proletariado	4.638700008392334	3.760200023651123	3.706700086593628
proliferación	4.485799789428711	4.85860013961792	4.31220006942749
prolífico	4.809899806976318	4.626100063323975	4.367300033569336
prólogo	4.9309000968933105	3.832900047302246	3.865799903869629
prolonga	5.184000015258789	3.9704999923706055	4.027400016784668
prolongación	5.177299976348877	5.082499980926514	4.678100109100342
prolongar	5.096799850463867	5.500699996948242	4.926000118255615
promediar	4.434700012207031	3.8842999935150146	3.8066000938415527
promedio	5.036399841308594	3.9024999141693115	3.950500011444092
promesa	6.500999927520752	5.316199779510498	5.153299808502197
prometedor	6.836699962615967	5.6774001121521	5.448800086975098
prometer	5.3506999015808105	4.9745001792907715	4.720099925994873
prometida	6.61359977722168	4.735599994659424	4.5278000831604
prometido	6.213200092315674	5.414100170135498	5.133699893951416
prominente	5.396100044250488	4.919400215148926	4.674900054931641
promocional	4.567599773406982	4.402699947357178	4.140100002288818
promocionar	5.414299964904785	4.916500091552734	4.639500141143799
promotor	4.818299770355225	4.60099983215332	4.311600208282471
promover	5.3403000831604	4.451300144195557	4.3582000732421875
promulgación	4.286099910736084	4.692599773406982	4.383399963378906
promulgar	3.8499999046325684	4.92519998550415	4.644999980926514
pronombre	4.803800106048584	3.638400077819824	3.6612000465393066
pronosticar	5.126800060272217	4.644700050354004	4.471199989318848
pronóstico	5.4191999435424805	4.240099906921387	4.158400058746338
pronta	4.778200149536133	4.587100028991699	4.328199863433838
prontitud	5.293099880218506	4.658400058746338	4.49560022354126
pronto	5.776700019836426	4.984899997711182	4.769199848175049
pronuncia	5.160799980163574	4.232999801635742	4.162099838256836
pronunciación	5.116399765014648	4.303500175476074	4.202700138092041
pronunciamiento	4.936699867248535	5.668700218200684	5.153900146484375
pronunciar	5.878900051116943	4.057300090789795	4.162099838256836
propagación	3.8450000286102295	5.058000087738037	4.726200103759766
propaganda	3.8157999515533447	5.1427001953125	4.6921000480651855
propagar	3.5239999294281006	5.369900226593018	4.769100189208984
propano	3.7981998920440674	4.198200225830078	3.8239998817443848
propensión	4.2519001960754395	5.146399974822998	4.788599967956543
propenso	3.772200107574463	4.355199813842773	4.185100078582764
propiciar	5.295199871063232	4.420499801635742	4.291100025177002
propicio	5.724299907684326	4.64900016784668	4.5381999015808105
propiedad	5.639800071716309	4.947700023651123	4.761199951171875
propietaria	5.587100028991699	4.892600059509277	4.4492998123168945
propina	6.779699802398682	5.015900135040283	4.969200134277344
propinar	4.235400199890137	4.991099834442139	4.690499782562256
propio	5.619800090789795	3.835700035095215	3.9556000232696533
proponer	5.991799831390381	4.39169979095459	4.462299823760986
proporcional	5.064799785614014	4.386499881744385	4.2677998542785645
proporcionalidad	5.085899829864502	3.8262999057769775	3.875699996948242
proporcionar	5.915900230407715	4.914599895477295	4.771200180053711
proposición	5.869500160217285	5.174099922180176	4.860400199890137
propósito	6.620699882507324	5.188899993896484	5.05810022354126
propugnar	4.069399833679199	4.739099979400635	4.455699920654297
propulsión	5.496200084686279	4.363999843597412	4.345300197601318
propulsor	5.405300140380859	3.8645999431610107	3.95989990234375
prórroga	4.774099826812744	4.6265997886657715	4.338500022888184
prorrogar	4.65910005569458	4.7835001945495605	4.485300064086914
prosa	5.631700038909912	3.4928998947143555	3.6231000423431396
proseguir	5.794000148773193	4.08459997177124	4.103700160980225
prospecto	4.71120023727417	4.5742998123168945	4.369999885559082
próspera	6.889699935913086	4.533899784088135	4.52869987487793
próstata	3.8004000186920166	4.84689998626709	4.400199890136719
prostitución	2.1003000736236572	5.91540002822876	5.253699779510498
protagonismo	4.395599842071533	5.9629998207092285	5.408299922943115
protagonista	5.747399806976318	5.054599761962891	4.716899871826172
protagonizar	6.532199859619141	6.678100109100342	6.000100135803223
protección	6.802499771118164	5.282199859619141	5.123799800872803
proteccionismo	4.535600185394287	5.053500175476074	4.694300174713135
proteccionista	4.768599987030029	4.470200061798096	4.206999778747559
protector	6.032299995422363	5.223400115966797	4.861299991607666
protectorado	5.17609977722168	5.085999965667725	4.7266998291015625
proteína	5.252699851989746	4.333799839019775	4.2382001876831055
protesta	4.211900234222412	6.2657999992370605	5.76639986038208
protestante	4.42549991607666	4.372300148010254	4.152599811553955
protestantismo	3.9935998916625977	4.954100131988525	4.645199775695801
protestar	3.705399990081787	6.107699871063232	5.506899833679199
protocolo	4.191100120544434	4.717899799346924	4.476200103759766
prototipo	3.9951999187469482	5.18310022354126	4.827600002288818
provecho	5.19890022277832	4.576499938964844	4.338200092315674
provechoso	6.274400234222412	5.457699775695801	5.143400192260742
proveedor	4.793700218200684	3.776700019836426	3.7911999225616455
proveer	4.8225998878479	3.4802000522613525	3.518399953842163
proveniente	5.108399868011475	3.7091000080108643	3.7774999141693115
provenir	5.682199954986572	3.712100028991699	3.80649995803833
provenzal	4.790500164031982	3.702699899673462	3.7155001163482666
proverbial	4.842400074005127	3.753700017929077	3.7750000953674316
proverbio	5.757599830627441	3.9361000061035156	4.005199909210205
providencia	4.876399993896484	4.583600044250488	4.309100151062012
providencial	4.824399948120117	3.832200050354004	3.8466999530792236
provincial	5.329599857330322	3.977799892425537	4.008500099182129
provisión	6.291399955749512	5.276000022888184	5.092599868774414
provisional	4.8703999519348145	4.690100193023682	4.461299896240234
provocador	4.137899875640869	6.26800012588501	5.349400043487549
provocar	3.9012999534606934	6.133299827575684	5.5883002281188965
proximidad	6.482800006866455	5.636099815368652	5.316199779510498
próximo	5.798299789428711	3.8145999908447266	3.9556000232696533
proyección	4.926300048828125	4.95359992980957	4.612599849700928
proyectar	5.7133002281188965	4.304599761962891	4.34250020980835
proyectil	2.477799892425537	5.749300003051758	5.2820000648498535
proyecto	6.215099811553955	5.005499839782715	4.867499828338623
prudencia	5.451600074768066	4.236400127410889	4.212500095367432
prudente	6.161900043487549	4.828499794006348	4.756899833679199
prueba	4.520199775695801	4.743100166320801	4.45419979095459
pseudónimo	4.931099891662598	4.078000068664551	4.039100170135498
psicología	7.292799949645996	6.051700115203857	5.762700080871582
psicológicas	5.459099769592285	4.012899875640869	4.0553998947143555
psicológico	6.6367998123168945	5.176199913024902	5.089399814605713
psicólogo	6.511000156402588	4.6097002029418945	4.594600200653076
psique	5.657599925994873	4.938700199127197	4.769199848175049
psiquiatría	4.673999786376953	4.826900005340576	4.414299964904785
psiquiátrico	3.588099956512451	4.82450008392334	4.401100158691406
psíquica	5.837900161743164	5.361700057983398	5.0696001052856445
psoriasis	2.289900064468384	5.60099983215332	4.894999980926514
púa	4.681700229644775	4.626399993896484	4.36929988861084
pubertad	4.1930999755859375	5.586400032043457	5.098800182342529
pubis	4.945199966430664	3.866300106048584	3.8956000804901123
pública	6.271399974822998	4.973599910736084	4.722899913787842
publicar	5.701399803161621	4.516499996185303	4.477499961853027
publicitaria	5.062300205230713	4.716800212860107	4.372099876403809
público	6.058199882507324	5.357900142669678	5.013899803161621
puchero	4.832900047302246	3.7119998931884766	3.7263998985290527
pudor	3.4458999633789062	4.967299938201904	4.612400054931641
puebla	4.833499908447266	3.792099952697754	3.810499906539917
pueblecito	6.937699794769287	4.090099811553955	4.185699939727783
pueblito	6.3059000968933105	3.7272000312805176	3.8673999309539795
puerco	2.8547000885009766	5.2617998123168945	4.5472002029418945
pueril	3.8650999069213867	5.206999778747559	4.667799949645996
puerro	4.3927001953125	4.160399913787842	3.9412999153137207
puertas	5.155399799346924	4.319300174713135	4.220200061798096
puertorriqueño	5.071700096130371	3.9221999645233154	3.9486000537872314
pues	4.803800106048584	3.8698999881744385	3.8522000312805176
puesta	5.736299991607666	3.517199993133545	3.657399892807007
puesto	5.1290998458862305	4.336599826812744	4.206299781799316
puf	4.051700115203857	5.099100112915039	4.827400207519531
pugna	2.825000047683716	5.035399913787842	4.611599922180176
pujante	3.772900104522705	4.900000095367432	4.632599830627441
pujanza	4.713200092315674	4.035999774932861	3.955199956893921
pulgada	4.744100093841553	4.145899772644043	3.998800039291382
pulgar	4.815400123596191	3.7739999294281006	3.7774999141693115
pulgón	3.6110999584198	5.267199993133545	4.598400115966797
pulidora	5.223700046539307	4.140900135040283	4.143899917602539
pulmón	4.946100234985352	3.7855000495910645	3.8034000396728516
pulmonar	4.815499782562256	4.187099933624268	4.039700031280518
pulmonares	3.971100091934204	4.343900203704834	3.9667000770568848
pulmonía	2.013000011444092	6.052199840545654	5.211599826812744
pulpa	3.717099905014038	4.917500019073486	4.454599857330322
pulpería	4.57289981842041	3.954400062561035	3.786799907684326
púlpito	4.57390022277832	4.424300193786621	4.230500221252441
pulsar	5.045400142669678	4.932700157165527	4.604100227355957
pulso	5.264699935913086	4.985300064086914	4.686600208282471
puma	5.581099987030029	6.313600063323975	5.611199855804443
puñado	4.531899929046631	4.469099998474121	4.221700191497803
puñetazo	2.4609999656677246	6.537899971008301	5.9405999183654785
punk	5.311800003051758	5.08489990234375	4.788400173187256
punky	5.2453999519348145	4.392899990081787	4.292900085449219
punta	5.253699779510498	4.332499980926514	4.2758002281188965
puntaje	4.286900043487549	4.756800174713135	4.468299865722656
puntería	6.036300182342529	5.701099872589111	5.279900074005127
puntiaguda	3.973400115966797	5.450099945068359	5.023900032043457
punto	4.736000061035156	3.3570001125335693	3.3922998905181885
puntuación	5.968299865722656	5.84250020980835	5.399099826812744
puntual	5.949399948120117	5.1682000160217285	4.9222002029418945
puntualidad	6.5630998611450195	4.881700038909912	4.848999977111816
puntualizar	4.551499843597412	4.861800193786621	4.534800052642822
punzante	2.7760000228881836	5.588399887084961	5.106100082397461
pupitre	4.817800045013428	4.130099773406982	4.000899791717529
pura	6.582399845123291	4.252999782562256	4.3105998039245605
puras	5.170599937438965	3.8698999881744385	3.89520001411438
puré	4.9446001052856445	3.941999912261963	3.750499963760376
purga	2.935800075531006	5.86870002746582	5.153299808502197
purificación	5.150199890136719	5.045899868011475	4.473599910736084
purificar	5.379700183868408	4.612299919128418	4.367199897766113
púrpura	5.176700115203857	3.875699996948242	3.8812999725341797
putrefacción	1.5448999404907227	6.010000228881836	5.1809000968933105
quad	5.593299865722656	3.9221999645233154	4.0406999588012695
que	4.744100093841553	3.773200035095215	3.7679998874664307
quebrada	3.2283999919891357	4.924900054931641	4.541500091552734
quebrantahuesos	3.232599973678589	5.30709981918335	4.789000034332275
quebrantar	2.712100028991699	5.787899971008301	5.225599765777588
quebranto	2.9702999591827393	5.488999843597412	5.032199859619141
quebrar	2.805500030517578	5.185500144958496	4.746300220489502
quechua	5.9781999588012695	3.8076999187469482	3.8850998878479004
quedar	7.019400119781494	5.622300148010254	5.425099849700928
quedo	4.672699928283691	3.968899965286255	3.9154000282287598
quehacer	4.747000217437744	5.014400005340576	4.53000020980835
quejar	2.8006999492645264	4.963600158691406	4.5441999435424805
quema	3.021699905395508	6.116700172424316	5.593699932098389
querella	2.9244000911712646	6.112199783325195	5.497000217437744
querer	7.4191999435424805	6.381400108337402	6.01230001449585
queso	6.46999979019165	5.711699962615967	5.347899913787842
quicio	3.2827999591827393	5.657400131225586	4.940400123596191
quien	5.635700225830078	3.881200075149536	3.9916999340057373
quilla	4.372799873352051	3.58270001411438	3.5420000553131104
químico	4.413700103759766	4.486400127410889	4.23829984664917
quincena	5.671999931335449	4.365499973297119	4.373600006103516
quinta	5.237299919128418	3.727799892425537	3.8187999725341797
quinteto	5.1595001220703125	4.060200214385986	4.015699863433838
quinto	5.421000003814697	3.46560001373291	3.5773000717163086
quirófano	2.6863999366760254	5.562900066375732	4.763899803161621
quiste	2.0722999572753906	5.895599842071533	5.130799770355225
quitameriendas	2.2927000522613525	5.512700080871582	4.967899799346924
quitar	2.9693000316619873	5.194499969482422	4.752699851989746
quite	4.456999778747559	3.984800100326538	3.9119999408721924
quito	4.917600154876709	4.658400058746338	4.3460001945495605
quizá	4.448500156402588	4.376500129699707	4.114999771118164
quizás	4.0605998039245605	5.565299987792969	5.193900108337402
rábano	4.556300163269043	3.643899917602539	3.5901999473571777
rabino	4.205699920654297	4.569499969482422	4.302499771118164
rabioso	2.400700092315674	6.82420015335083	6.1367998123168945
rabo	4.649400234222412	3.6621999740600586	3.6291000843048096
racha	5.025899887084961	4.604000091552734	4.427700042724609
racimo	5.3379998207092285	4.661499977111816	4.479599952697754
raciocinio	5.696800231933594	3.6791000366210938	3.737799882888794
ración	5.103300094604492	4.583899974822998	4.408199787139893
racional	5.2683000564575195	3.8043999671936035	3.866300106048584
racionalidad	6.34119987487793	4.1545000076293945	4.16349983215332
racionalismo	5.305600166320801	4.220099925994873	4.139699935913086
racionalista	5.165999889373779	4.492199897766113	4.318399906158447
racionalización	4.987100124359131	4.079800128936768	4.006999969482422
racionalizar	5.309000015258789	4.55679988861084	4.359300136566162
racismo	1.541599988937378	7.002799987792969	6.308599948883057
racista	1.2856999635696411	7.161499977111816	6.425000190734863
radar	3.729300022125244	5.433800220489502	4.867199897766113
radiación	2.7063000202178955	6.181700229644775	5.653600215911865
radiactividad	2.186800003051758	6.0065999031066895	5.258299827575684
radiactivo	2.1784000396728516	6.069900035858154	5.285200119018555
radiadores	6.400400161743164	4.972599983215332	4.844600200653076
radial	4.113699913024902	4.78849983215332	4.3846001625061035
radical	2.5706000328063965	5.557000160217285	5.094600200653076
radicalismo	1.7281999588012695	6.928999900817871	6.307700157165527
radicalización	1.6486999988555908	6.854899883270264	6.160200119018555
radicar	3.8034000396728516	5.520699977874756	5.083000183105469
radiodifusión	5.468599796295166	3.9595999717712402	4.056600093841553
radiofónico	5.423099994659424	4.404699802398682	4.287600040435791
radiografía	4.9390997886657715	4.639999866485596	4.442800045013428
radiólogo	4.406099796295166	4.392600059509277	4.2505998611450195
radioterapia	2.7125000953674316	5.300899982452393	4.814499855041504
ráfaga	4.7600998878479	4.794000148773193	4.508999824523926
rafting	6.00600004196167	5.649499893188477	5.265500068664551
raíces	6.134500026702881	4.287799835205078	4.302999973297119
raíz	4.964200019836426	3.7385001182556152	3.772700071334839
rallador	4.428299903869629	4.363699913024902	4.128399848937988
rally	4.837100028991699	5.387800216674805	4.931099891662598
rama	5.033400058746338	3.985100030899048	4.000400066375732
ramaje	4.815100193023682	3.961899995803833	3.9479000568389893
ramal	4.996300220489502	3.8812999725341797	3.915600061416626
rambla	4.851500034332275	4.337100028991699	4.138199806213379
ramillete	5.745699882507324	3.9749999046325684	4.104300022125244
rampa	4.988999843597412	3.8624000549316406	3.9030001163482666
ranchera	4.701900005340576	3.947200059890747	3.8854000568389893
rancho	5.169600009918213	3.783600091934204	3.769399881362915
rango	4.5706000328063965	3.8884999752044678	3.8515000343322754
ranking	4.898799896240234	4.572500228881836	4.354700088500977
ránking	4.744800090789795	4.467400074005127	4.247700214385986
ranura	4.680300235748291	3.90910005569458	3.8752999305725098
rap	5.4375	5.280200004577637	4.8815999031066895
rapaz	5.393599987030029	4.241399765014648	4.24459981918335
rape	4.741099834442139	4.013500213623047	3.8661000728607178
rapero	5.07390022277832	4.281599998474121	4.172800064086914
rapidez	6.020500183105469	5.792200088500977	5.347899913787842
rápidos	6.122399806976318	5.312399864196777	5.043000221252441
rapiña	2.8889999389648438	5.141499996185303	4.6774001121521
raqueta	5.451000213623047	3.9001998901367188	3.9971001148223877
raquetas	5.710999965667725	4.7866997718811035	4.651299953460693
rara	3.7929999828338623	5.19189977645874	4.827199935913086
