Word	Joy	Anger	Sadness	Fear	Disgust
infante	1.7890000343322754	1.5963000059127808	1.4422999620437622	1.6394000053405762	1.4833999872207642
inferior	1.212499976158142	2.710400104522705	2.4063000679016113	2.7056000232696533	2.248699903488159
habitante	1.8555999994277954	1.5851000547409058	1.4371000528335571	1.6339999437332153	1.4735000133514404
inocente	1.9946999549865723	1.5504000186920166	1.4190000295639038	1.6073999404907227	1.4457000494003296
demente	1.1175999641418457	2.9916999340057373	2.772900104522705	3.0643999576568604	2.4470999240875244
insecto	1.482100009918213	2.360300064086914	2.034600019454956	2.4605000019073486	1.9836000204086304
insulto	1.1375000476837158	3.097599983215332	2.7492001056671143	3.289900064468384	2.387200117111206
intelecto	2.526400089263916	1.5433000326156616	1.444599986076355	1.6619000434875488	1.4244999885559082
coito	2.56820011138916	1.75600004196167	1.582200050354004	1.9479000568389893	1.5485999584197998
íntimo	2.844899892807007	1.545799970626831	1.4726999998092651	1.6972999572753906	1.4218000173568726
intruso	1.177299976348877	2.9251999855041504	2.608599901199341	3.04259991645813	2.332200050354004
invasor	1.229200005531311	3.0360000133514404	2.7255001068115234	3.227400064468384	2.37280011177063
investir	2.5583999156951904	1.664199948310852	1.5175000429153442	1.829800009727478	1.4915000200271606
item	1.6380000114440918	1.7484999895095825	1.5572999715805054	1.801800012588501	1.5961999893188477
piada	3.4172000885009766	1.566499948501587	1.5358999967575073	1.783400058746338	1.42739999294281
jovial	2.872999906539917	1.5424000024795532	1.4739999771118164	1.695199966430664	1.4199999570846558
revista	1.9253000020980835	1.5990999937057495	1.4493000507354736	1.6612999439239502	1.479099988937378
caneca	1.857300043106079	1.5746999979019165	1.4299999475479126	1.62090003490448	1.4668999910354614
lenço	1.7430000305175781	1.5604000091552734	1.4149999618530273	1.586899995803833	1.462399959564209
ketchup	1.7167999744415283	1.8138999938964844	1.6064000129699707	1.8950999975204468	1.6338000297546387
chaleira	1.7968000173568726	1.7762999534606934	1.5765999555587769	1.8657000064849854	1.6015000343322754
chave	1.8601000308990479	1.5772000551223755	1.4318000078201294	1.624400019645691	1.4682999849319458
pontapé	1.582800030708313	2.5327999591827393	2.169300079345703	2.754199981689453	2.046299934387207
crianças	3.281599998474121	1.4812999963760376	1.4957000017166138	1.643399953842163	1.3919999599456787
nó	1.6420999765396118	1.9816999435424805	1.739799976348877	2.0768001079559326	1.7511999607086182
cordeiro	1.8768999576568604	1.4890999794006348	1.373900055885315	1.5104000568389893	1.413100004196167
candeeiro	1.9940999746322632	1.5348999500274658	1.4091999530792236	1.5866999626159668	1.4363000392913818
lanterna	2.0434000492095947	1.6033999919891357	1.4565999507904053	1.6827000379562378	1.4765000343322754
generoso	2.9976999759674072	1.4601000547409058	1.4594999551773071	1.586300015449524	1.3833999633789062
relvado	2.291599988937378	1.4838999509811401	1.3976999521255493	1.5527000427246094	1.3982000350952148
acusação	1.2371000051498413	3.039599895477295	2.722399950027466	3.23799991607666	2.368499994277954
preguiçoso	1.4823999404907227	2.1579999923706055	1.8913999795913696	2.211199998855591	1.882599949836731
líder	2.9456000328063965	1.617300033569336	1.5145000219345093	1.809999942779541	1.4557000398635864
lenda	2.202399969100952	1.468500018119812	1.384600043296814	1.520900011062622	1.3926000595092773
carta	2.1582999229431152	1.5394999980926514	1.4200999736785889	1.6136000156402588	1.4328999519348145
farol	2.1907999515533447	1.5408999919891357	1.4226000308990479	1.6195000410079956	1.4326000213623047
flexível	2.540800094604492	1.5032000541687012	1.4285000562667847	1.6050000190734863	1.4052000045776367
vivaz	2.706399917602539	1.5928000211715698	1.4839999675750732	1.750499963760376	1.4471999406814575
cacifo	1.6700999736785889	1.513800024986267	1.3739999532699585	1.517199993133545	1.4323999881744385
falhado	1.1200000047683716	2.9932000637054443	2.771199941635132	3.071199893951416	2.4444000720977783
perdido	1.1710000038146973	2.941200017929077	2.6352999210357666	3.055799961090088	2.349900007247925
lotaria	3.0020999908447266	1.6464999914169312	1.5343999862670898	1.856600046157837	1.4701999425888062
protuberância	1.4980000257492065	2.0448999404907227	1.809000015258789	2.075700044631958	1.8209999799728394
máquina	1.919100046157837	1.7580000162124634	1.5621000528335571	1.8619999885559082	1.580199956893921
louco	1.8756999969482422	2.265899896621704	1.9462000131607056	2.473900079727173	1.8865000009536743
maluco	1.5118999481201172	2.309999942779541	1.993299961090088	2.416300058364868	1.9510999917984009
mágico	3.078399896621704	1.5125999450683594	1.4848999977111816	1.6706000566482544	1.4062000513076782
correio	2.100399971008301	1.6043000221252441	1.4593000411987305	1.691499948501587	1.4745999574661255
malária	1.0657000541687012	3.1066999435424805	2.8043999671936035	3.2339999675750732	2.448699951171875
deformar	1.3961999416351318	2.502000093460083	2.161900043487549	2.6059999465942383	2.0671000480651855
maníaco	1.2426999807357788	2.9033000469207764	2.5541999340057373	3.064300060272217	2.285099983215332
maneira	1.937399983406067	1.6104999780654907	1.4577000141143799	1.6776000261306763	1.485700011253357
prateleira	1.8863999843597412	1.683500051498413	1.5068999528884888	1.763700008392334	1.5336999893188477
estrume	1.2170000076293945	2.5276999473571777	2.296099901199341	2.4133999347686768	2.1740000247955322
mercado	2.00600004196167	1.6677000522613525	1.5	1.7598999738693237	1.5184999704360962
massacre	1.0055999755859375	3.5023000240325928	3.0936999320983887	3.758500099182129	2.6196000576019287
material	1.751099944114685	1.714900016784668	1.5295000076293945	1.7824000120162964	1.5636999607086182
medicina	2.450200080871582	1.5121999979019165	1.423200011253357	1.6097999811172485	1.4098000526428223
melodia	2.9539999961853027	1.4372999668121338	1.4443999528884888	1.5506000518798828	1.3712999820709229
recordações	2.648099899291992	1.5576000213623047	1.4611999988555908	1.694700002670288	1.429800033569336
contente	3.6719000339508057	1.5218000411987305	1.5477999448776245	1.7412999868392944	1.4074000120162964
desordenado	1.3372000455856323	2.54259991645813	2.2065000534057617	2.617500066757202	2.1006999015808105
metal	1.6784000396728516	1.8414000272750854	1.6283999681472778	1.919100046157837	1.6561000347137451
método	2.0725998878479004	1.6684000492095947	1.5029000043869019	1.7698999643325806	1.5160000324249268
leite	2.1777000427246094	1.4836000204086304	1.3901000022888184	1.5388000011444092	1.4013999700546265
mente	2.4298999309539795	1.4924999475479126	1.4141000509262085	1.5786999464035034	1.4012000560760498
travessura	2.190700054168701	1.867400050163269	1.6475000381469727	2.032599925994873	1.6361000537872314
miséria	1.038100004196167	3.143899917602539	2.862499952316284	3.263700008392334	2.4907000064849854
erro	1.236799955368042	2.873300075531006	2.524600028991699	3.019200086593628	2.2741000652313232
mobilidade	2.7058000564575195	1.5644999742507935	1.469099998474121	1.7103999853134155	1.4323999881744385
molde	1.6729999780654907	1.7244000434875488	1.5377000570297241	1.7799999713897705	1.5765000581741333
temperamental	1.7736999988555908	2.152100086212158	1.864400029182434	2.3052000999450684	1.8378000259399414
moral	2.2639000415802	1.5434000492095947	1.4280999898910522	1.6318999528884888	1.43149995803833
